"Replicate","Term","Deviance_Value","Eta_Sq_Value","Amplitude_Value","RMS_Value"
334,"s(V1_pre_z)",10.1660272180154,0.0866387301639027,2.13749549658494,0.640289445157799
335,"s(V1_pre_z)",10.1489380379579,0.0947399007686317,1.99895899657499,0.621532713211884
336,"s(V1_pre_z)",9.17487866251095,0.0816175616089654,1.96665037446114,0.597883845418713
337,"s(V1_pre_z)",9.06794432741941,0.0817435802755166,1.91944158145466,0.587409660221976
338,"s(V1_pre_z)",9.51203561040929,0.085329943226837,2.01971974827591,0.615668484803793
339,"s(V1_pre_z)",9.81416383865121,0.0821575948244071,2.1717050123668,0.642130378917795
340,"s(V1_pre_z)",10.0264243273936,0.0892667752361968,2.07956012291492,0.629628794641276
341,"s(V1_pre_z)",10.0677273403079,0.0896869601213568,2.05027972067463,0.626857631343883
342,"s(V1_pre_z)",9.78653082570248,0.0892571504187879,1.96147652928292,0.607862321244097
343,"s(V1_pre_z)",10.496638840335,0.0968604669448424,2.02489229231578,0.629117922550819
344,"s(V1_pre_z)",9.98984097634022,0.0843651045627774,2.18124944680213,0.648706714275081
345,"s(V1_pre_z)",9.85343196993075,0.0893802348608112,2.01162916104817,0.616741393555379
346,"s(V1_pre_z)",10.0706097861485,0.0752208843331883,2.20523118687603,0.650562514093988
347,"s(V1_pre_z)",10.2885072420003,0.0932139649186832,2.00934730340364,0.618730532688946
348,"s(V1_pre_z)",10.2604152647934,0.0895297344387811,2.11851968427128,0.638319239756739
349,"s(V1_pre_z)",9.7253583422027,0.0861522468143366,2.02980895630604,0.61769415043526
350,"s(V1_pre_z)",9.92492698231514,0.088589562217001,2.04391177179986,0.620032538171114
351,"s(V1_pre_z)",9.95702668610625,0.0910162423611574,1.9557322452458,0.606067721926559
352,"s(V1_pre_z)",9.51870019499712,0.0867234855641514,1.92910594906114,0.597136423000637
353,"s(V1_pre_z)",10.0033350560659,0.0898331568732807,2.03777887931007,0.62230365490049
354,"s(V1_pre_z)",9.62126296616146,0.0936452038002672,1.72476105680275,0.56858434573884
355,"s(V1_pre_z)",10.0343150272365,0.085114814334001,2.15569303085023,0.643741119405583
356,"s(V1_pre_z)",9.95126733608198,0.0866232083237415,2.12485488456774,0.637740924433436
357,"s(V1_pre_z)",9.94876802137284,0.0924540734046854,1.9887419006354,0.615581066739263
358,"s(V1_pre_z)",9.75311838490325,0.0871798836545019,1.99800040193936,0.612239291246634
359,"s(V1_pre_z)",10.1532955080809,0.0949631660202506,2.05708059760141,0.631662090594493
360,"s(V1_pre_z)",10.3176637825478,0.0970301612199121,1.94001118226482,0.610372158514537
361,"s(V1_pre_z)",10.199665082117,0.0957272304412026,1.97299985125145,0.615223287565882
362,"s(V1_pre_z)",10.1827478583106,0.0955691288946377,1.98980925539027,0.616404653185328
363,"s(V1_pre_z)",10.6839226235684,0.0959120517449091,2.1066392554142,0.644513491410357
364,"s(V1_pre_z)",10.0186583318523,0.0899880879220285,2.01752367214483,0.618555001890763
365,"s(V1_pre_z)",10.051154478264,0.0933424585182696,1.96442403092183,0.608414770038751
366,"s(V1_pre_z)",9.09787062197958,0.0861271605376906,1.77145344817475,0.567223744680568
367,"s(V1_pre_z)",9.996097107516,0.0924912698745218,1.97745531903234,0.614508991225069
368,"s(V1_pre_z)",9.51100686978505,0.0869884475962489,1.91921290489744,0.595838056829779
369,"s(V1_pre_z)",9.84926328729335,0.0869897603737777,2.0476543727951,0.620810524815636
370,"s(V1_pre_z)",9.43716523919771,0.0879776138795898,1.91546227764564,0.59322807990775
371,"s(V1_pre_z)",9.87615122150166,0.0898956306541617,1.96933256116266,0.610058557427505
372,"s(V1_pre_z)",9.25486970936956,0.0895281884861989,1.66978753404263,0.55047981966268
373,"s(V1_pre_z)",10.2586712071233,0.0887659954368435,2.13429383816487,0.63941400565166
374,"s(V1_pre_z)",10.2614288757834,0.0942476676793712,2.01120110553823,0.622680085093918
375,"s(V1_pre_z)",9.90825133894595,0.0918536607063939,1.95377812437203,0.609480633199522
376,"s(V1_pre_z)",10.0483958244789,0.0921574371486954,2.00783885265127,0.619637604078254
377,"s(V1_pre_z)",9.68706432316815,0.0869063610813586,2.00765224043875,0.612002054012574
378,"s(V1_pre_z)",9.78003588511553,0.0862555527907715,2.03655450656711,0.618216532045981
379,"s(V1_pre_z)",8.76291967113235,0.0764968831758342,1.94754452564058,0.590512610637539
380,"s(V1_pre_z)",10.35907968834,0.0924314088039306,2.08452010976365,0.636109717216222
381,"s(V1_pre_z)",10.1004011744457,0.0949435345158329,1.89796962684562,0.602306546381873
382,"s(V1_pre_z)",9.97415132050125,0.0914614104077038,1.95816846233876,0.607196072593888
383,"s(V1_pre_z)",9.84639428399192,0.0903148418029449,1.95153832572575,0.607062780322021
384,"s(V1_pre_z)",9.91155802517774,0.0886110214278502,2.01661949894233,0.617230955996393
385,"s(V1_pre_z)",9.23453513130065,0.0848750952702268,1.90910348806882,0.590134168951025
386,"s(V1_pre_z)",9.89340009178189,0.089044483947082,1.99450540501298,0.613090393003179
387,"s(V1_pre_z)",9.79240913037367,0.0888896800414277,2.03158436401075,0.619467252598016
388,"s(V1_pre_z)",9.61380055276789,0.0841156480448656,2.08275241321612,0.626912359159229
389,"s(V1_pre_z)",9.30038229671538,0.0843880265250455,1.96820507059316,0.604417781930368
390,"s(V1_pre_z)",9.89386653567134,0.0785716613466291,2.1782700901155,0.643289608674705
391,"s(V1_pre_z)",9.91465188556124,0.0950521534901671,2.22366714689393,0.655147082517684
392,"s(V1_pre_z)",9.9173475413821,0.0860974352987606,2.10192142380621,0.633460881762161
393,"s(V1_pre_z)",10.0151501704599,0.0947779449514934,1.88016138257485,0.599794460308664
394,"s(V1_pre_z)",10.4094580902191,0.095886276242288,2.00587826496666,0.622504812454502
395,"s(V1_pre_z)",9.92776654538822,0.0904307491791527,2.01582657413908,0.619517729061018
396,"s(V1_pre_z)",9.98992173331196,0.0949769613030734,2.00138555980924,0.617464345969424
397,"s(V1_pre_z)",10.3961014370373,0.0893449426926883,2.19204911362721,0.654541677904711
398,"s(V1_pre_z)",9.78846410112375,0.0889193519047698,2.05475765605896,0.623797885063421
399,"s(V1_pre_z)",10.2323031372313,0.0945457581027592,1.96664029348006,0.615238077456829
400,"s(V1_pre_z)",9.97390724614269,0.0908450857765,2.0319379957616,0.625327523029708
401,"s(V1_pre_z)",9.88645371560379,0.0932378820770388,1.89734625036158,0.595205148075461
402,"s(V1_pre_z)",10.1572851615016,0.0960966784788334,1.85471972039299,0.592535815581992
403,"s(V1_pre_z)",9.9971544704386,0.0896192147428657,2.03633164279908,0.624986094316545
404,"s(V1_pre_z)",9.8933537416831,0.0902784823476805,1.96989122437727,0.610042063705106
405,"s(V1_pre_z)",9.56912869874373,0.0877009590070619,2.03331920659528,0.61882172490938
406,"s(V1_pre_z)",9.99612779409462,0.100504985951377,2.20698315795568,0.649985010080208
407,"s(V1_pre_z)",9.85225465550191,0.0870182174284307,2.06689488511176,0.628189673531226
408,"s(V1_pre_z)",10.1288027513186,0.093444124022366,2.03299949488193,0.625502705523065
409,"s(V1_pre_z)",9.82063382495003,0.0912306261796123,1.89766469381791,0.597688576329969
410,"s(V1_pre_z)",9.86926098553894,0.0906336483877858,1.9421009664864,0.603581066750663
411,"s(V1_pre_z)",10.4280512827503,0.0928410320525723,2.08001122129406,0.635366483882643
412,"s(V1_pre_z)",9.86458884196139,0.0605552061034888,2.21038088109408,0.651663927354431
413,"s(V1_pre_z)",10.2538493314795,0.090533994930958,2.07678176173552,0.632784710608199
414,"s(V1_pre_z)",9.56117866154138,0.0885187686618713,1.86991625913631,0.588744771255458
415,"s(V1_pre_z)",9.95521684047853,0.0896351790463146,2.01116372252374,0.618231130677858
416,"s(V1_pre_z)",9.09724569372665,0.0792172993287273,1.97226719027538,0.597970147821879
417,"s(V1_pre_z)",10.2350034831001,0.0948653633134395,1.94555139935207,0.607226166079541
418,"s(V1_pre_z)",10.2196608026161,0.0970473352367819,1.8993278583356,0.602519457707672
419,"s(V1_pre_z)",9.88985982281708,0.0841816039048104,2.14583025969595,0.639360166278761
420,"s(V1_pre_z)",9.80099324481863,0.0907103534960867,1.92598988054352,0.603463740165343
421,"s(V1_pre_z)",10.2720721603532,0.0964604445316026,1.98132639320838,0.620060458213855
422,"s(V1_pre_z)",9.93346801181195,0.0880479573289484,2.07429626624797,0.629703980442676
423,"s(V1_pre_z)",9.61067709848933,0.088099013852066,1.91047964380619,0.594968538185662
424,"s(V1_pre_z)",10.2653855684582,0.0936933773993439,2.02583248919547,0.625938567531462
425,"s(V1_pre_z)",9.47538626149193,0.0874881446246645,1.99363092918968,0.607388846156695
426,"s(V1_pre_z)",9.31894990246535,0.0830418146673442,1.99135831757036,0.605054667658152
